datetime,comparison,dataset_a,dataset_b,corr,corr_p
2024-12-12 22:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.7321585519653333,73.21585519653333
2024-12-14 00:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.12605835375973254,12.605835375973253
2024-12-14 02:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.07375773424661256,-7.375773424661255
2024-12-14 04:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.10066017769698994,10.066017769698995
2024-12-14 20:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.5045247413044404,50.45247413044404
2024-12-14 22:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.740876170516201,74.0876170516201
2024-12-15 00:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.29832501374540804,29.832501374540804
2024-12-15 02:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.15346823019147574,15.346823019147573
2024-12-15 04:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.17138146568595408,-17.13814656859541
2024-12-15 20:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.23972060174304982,23.972060174304982
2024-12-15 22:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.6769578483494744,67.69578483494743
2024-12-16 00:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.21769146585986612,21.76914658598661
2024-12-16 02:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.10923309448642483,10.923309448642483
2024-12-16 04:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.08644596332033855,8.644596332033855
2024-12-16 20:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.5218503842677152,52.18503842677153
2024-12-16 22:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.6467836726622426,64.67836726622426
2024-12-17 00:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.32146009817327403,32.1460098173274
2024-12-17 02:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.14159909394163783,14.159909394163783
2024-12-17 04:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.36918900259283044,36.91890025928304
2024-12-17 20:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.020982482353033273,2.0982482353033274
2024-12-17 22:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.2564761507341797,25.647615073417967
2024-12-18 00:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.3919173331969334,39.19173331969334
2024-12-18 02:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.00740332373193732,0.7403323731937319
2024-12-18 04:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.19148078702790508,19.148078702790507
2024-12-18 20:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.25364248238813136,25.364248238813136
2024-12-18 22:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.4149448154404062,41.49448154404062
2024-12-19 00:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.11308140592171642,-11.308140592171641
2024-12-19 02:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.06155444297855497,-6.155444297855497
2024-12-19 04:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.06820864868683695,-6.820864868683694
2024-12-19 20:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.4094173217165983,40.94173217165983
2024-12-19 22:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.5115641674012312,51.15641674012312
2024-12-20 00:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.36023204235423906,36.023204235423904
2024-12-20 02:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.1405822135250189,14.05822135250189
2024-12-20 04:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.323449495521062,32.3449495521062
2024-12-20 20:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.2886605204879205,28.866052048792053
2024-12-20 22:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.36133667985274087,36.13366798527409
2024-12-21 00:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.2977447511040899,29.77447511040899
2024-12-21 02:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.06549455859930962,-6.549455859930962
2024-12-21 04:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.27111463408404657,27.111463408404656
2024-12-21 20:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.1665930384770498,16.65930384770498
2024-12-21 22:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.2954613705870922,29.54613705870922
2024-12-22 00:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.3098105756248249,30.98105756248249
2024-12-22 02:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.02975673450977215,2.975673450977215
2024-12-22 04:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.08501770663351738,-8.501770663351738
2024-12-22 20:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.0883418990780542,8.83418990780542
2024-12-22 22:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.280159859633007,28.0159859633007
2024-12-23 00:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.10201069579371902,-10.201069579371902
2024-12-23 02:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.2955219424688736,-29.55219424688736
2024-12-23 04:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.01748997332930937,-1.748997332930937
2024-12-23 20:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.023318763844692017,2.3318763844692016
2024-12-23 22:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.4941561864569305,49.41561864569305
2024-12-24 00:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.09735230288790868,-9.735230288790868
2024-12-24 02:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.4391623994918609,-43.91623994918609
2024-12-24 04:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.2737689173498326,-27.37689173498326
2024-12-24 20:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.17994002097005263,17.994002097005264
2024-12-24 22:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.2398619033552658,23.98619033552658
2024-12-25 00:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.048024249071147385,4.802424907114738
2024-12-25 02:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.0519263678995934,-5.19263678995934
2024-12-25 04:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.09604681146088702,9.604681146088701
2024-12-25 20:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.07150427945802862,-7.150427945802862
2024-12-25 22:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.5144401928828294,51.44401928828294
2024-12-26 00:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.18156553058799846,18.156553058799847
2024-12-26 02:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.08716053983427328,8.716053983427328
2024-12-26 04:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.02140499608631168,-2.140499608631168
2024-12-26 20:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.2591722820525301,25.91722820525301
2024-12-26 22:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.41868811819149604,41.868811819149606
2024-12-27 00:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.1946085427894168,19.46085427894168
2024-12-27 02:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.05745308640780335,5.745308640780335
2024-12-27 04:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.11941978334840989,11.94197833484099
2024-12-27 20:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.27891264338069544,27.891264338069544
2024-12-27 22:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.5633584674356445,56.33584674356445
2024-12-28 00:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.03642278236556435,3.642278236556435
2024-12-28 02:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.10170397706119233,-10.170397706119234
2024-12-28 04:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.11868625090931678,-11.868625090931678
2024-12-28 20:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.24410501376856802,24.410501376856804
2024-12-28 22:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.480319672022793,48.031967202279304
2024-12-29 00:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.1952077126023391,19.52077126023391
2024-12-29 02:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.05086296103432233,-5.0862961034322325
2024-12-29 04:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.03718289833535595,-3.718289833535595
2024-12-29 20:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.15591361755797334,15.591361755797333
2024-12-29 22:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.48857202319370974,48.85720231937098
2024-12-30 00:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.20217138660172554,20.217138660172555
2024-12-30 02:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.01722042064382029,-1.722042064382029
2024-12-30 04:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.06050373088074878,6.050373088074878
2024-12-30 20:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,-0.0037265251972226927,-0.37265251972226926
2024-12-30 22:00:00,igs x maggia,mapas1_igs_2022_2024_2000_2200_0000_0200_0400,mapas1_maggia_2022_2024_2000_2200_0000_0200_0400,0.424845875303665,42.484587530366504
2022-12-04 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.5617586761588651,-56.17586761588651
2022-12-05 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.5502293250943917,-55.02293250943917
2022-12-06 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.8151587189619991,-81.51587189619991
2022-12-14 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.42226182423007863,-42.22618242300786
2022-12-15 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.7100075064355822,-71.00075064355822
2022-12-16 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.537909283166073,-53.7909283166073
2022-12-17 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.6576224017569569,-65.76224017569568
2022-12-18 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.7380254258270189,-73.80254258270189
2022-12-19 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.1279720247513258,-12.797202475132579
2022-12-20 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.17267673231784725,-17.267673231784723
2022-12-22 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.5458785061368769,-54.58785061368769
2022-12-23 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.4810885140486673,-48.10885140486673
2022-12-24 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.2883735228002599,-28.83735228002599
2022-12-25 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.4512319796621594,-45.12319796621594
2022-12-26 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.34702768511647075,-34.70276851164707
2022-12-28 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.4716829702647071,-47.16829702647071
2022-12-29 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.46170558868528766,-46.170558868528765
2022-12-30 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.7728380952723891,-77.28380952723892
2022-12-31 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.44397859241040727,44.39785924104073
2023-03-02 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.9173926265510726,91.73926265510725
2023-03-03 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.4625858568102897,46.25858568102897
2023-03-04 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.7642045563944869,76.42045563944869
2023-03-05 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.8849095266384092,88.49095266384091
2023-03-06 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.7848160027470104,78.48160027470104
2023-03-07 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.9270579085728206,92.70579085728205
2023-03-08 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.5259513312468899,52.595133124688985
2023-03-09 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.7992681060211124,79.92681060211125
2023-03-10 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.8661966297184325,86.61966297184324
2023-03-11 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.6788591128271756,67.88591128271756
2023-03-12 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.7073681497271481,70.73681497271481
2023-03-13 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.33426602852975135,33.42660285297514
2023-03-15 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.11380870226291037,11.380870226291037
2023-03-16 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.11955918367100316,11.955918367100315
2023-03-17 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.6201354140655733,62.01354140655732
2023-03-18 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.2404595401564798,24.04595401564798
2023-03-19 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.29874523009152626,29.874523009152625
2023-03-20 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.29633377074683387,29.633377074683388
2023-03-21 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.7755240710195723,77.55240710195723
2023-03-22 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.7724598135735509,77.24598135735509
2023-03-23 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.07743646893104027,-7.743646893104026
2023-03-24 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.15553231649149063,15.553231649149064
2023-03-25 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.6309304373607851,63.09304373607851
2023-03-26 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.029155447258418225,2.9155447258418223
2023-03-27 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.02436304620256945,-2.436304620256945
2023-03-28 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.2967184583669027,29.67184583669027
2023-03-29 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.08728163391008034,8.728163391008033
2023-03-30 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.10590768857790372,10.590768857790373
2023-03-31 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.020365211461450133,-2.0365211461450135
2023-06-06 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.1095844659348009,-10.95844659348009
2023-06-07 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.320174566704318,-32.0174566704318
2023-06-08 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.38335702304017155,-38.335702304017154
2023-06-09 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.28875666585104853,-28.875666585104852
2023-06-10 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.034285605464559665,3.4285605464559668
2023-06-11 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.13211660880588222,-13.211660880588221
2023-06-12 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.23932867165241575,-23.932867165241575
2023-06-13 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.12067492079553983,-12.067492079553983
2023-06-14 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.17470244793837553,-17.47024479383755
2023-06-15 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.1786507183392205,-17.86507183392205
2023-06-16 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.41228539947405957,41.228539947405956
2023-06-17 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.13848173321824067,13.848173321824067
2023-06-18 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.24453004824701802,-24.4530048247018
2023-06-19 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.0946401496334463,9.46401496334463
2023-06-20 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.10381224995772857,-10.381224995772858
2023-06-21 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.28963582165535845,-28.963582165535843
2023-06-22 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.5455541436496832,-54.55541436496832
2023-06-23 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.2690571023496601,-26.905710234966012
2023-06-24 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.5273827118614239,-52.73827118614239
2023-06-25 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.14981701155272165,14.981701155272164
2023-06-26 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.33998895903869675,-33.99889590386967
2023-06-27 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.22599592372777938,-22.599592372777938
2023-06-28 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.48775066556105956,-48.775066556105955
2023-06-29 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.06071116686323492,-6.071116686323492
2023-06-30 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.5661189174579582,-56.611891745795816
2023-09-01 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,0.05690004670771248,5.690004670771248
2023-09-02 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.2944697892899666,-29.446978928996657
2023-09-03 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.34284405911171445,-34.28440591117145
2023-09-04 08:00:00,igs x maggia,mapas2_igs_2022_2024_0800,mapas2_maggia_2022_2024_0800,-0.563250711368343,-56.3250711368343
